Year,Economy,Region,Scenario,BEV_stocks,ICE_stocks
2026,09_ROK,Northeast Asia,Carbon Neutral,1139679.0,17032305.0
2026,09_ROK,Northeast Asia,Reference,546404.0,16853888.0
2026,10_MAS,Southeast Asia,Carbon Neutral,181360.0,14927554.0
2026,10_MAS,Southeast Asia,Reference,78207.0,15041268.0
2026,11_MEX,Other Americas,Carbon Neutral,733499.0,29566730.000000004
2026,11_MEX,Other Americas,Reference,349318.0,30394048.0
2026,12_NZ,Oceania,Carbon Neutral,167745.0,2967587.0
2026,12_NZ,Oceania,Reference,99411.0,3063315.0
2026,13_PNG,Oceania,Carbon Neutral,46.0,128543.99999999999
2026,13_PNG,Oceania,Reference,13.0,128580.0
2026,14_PE,Other Americas,Carbon Neutral,78871.0,2310848.9999999995
2026,14_PE,Other Americas,Reference,36235.0,2378955.0
2026,15_RP,Southeast Asia,Carbon Neutral,32292.0,1136070.0
2026,15_RP,Southeast Asia,Reference,13741.0,1089833.0
2026,16_RUS,Russia,Carbon Neutral,532922.0,51095580.0
2026,16_RUS,Russia,Reference,93412.0,51507958.0
2026,17_SIN,Southeast Asia,Carbon Neutral,53555.0,493510.0
2026,17_SIN,Southeast Asia,Reference,31336.000000000004,519566.00000000006
2026,18_CT,Northeast Asia,Carbon Neutral,266619.0,6729232.000000001
2026,18_CT,Northeast Asia,Reference,142084.0,6918844.999999999
2026,19_THA,Southeast Asia,Carbon Neutral,671893.0,12440334.0
2026,19_THA,Southeast Asia,Reference,337554.0,13031751.0
2026,20_USA,USA,Carbon Neutral,5700996.0,115289520.0
2026,20_USA,USA,Reference,3463286.0,118748775.0
2026,21_VN,Southeast Asia,Carbon Neutral,86030.0,5045833.0
2026,21_VN,Southeast Asia,Reference,39351.0,5149861.000000001
2027,01_AUS,Oceania,Carbon Neutral,664335.0,13629007.0
2027,01_AUS,Oceania,Reference,259218.99999999997,14314645.0
2027,02_BD,Southeast Asia,Carbon Neutral,10436.0,159271.0
2027,02_BD,Southeast Asia,Reference,2669.0,168761.00000000003
2027,03_CDA,Other Americas,Carbon Neutral,956667.0,11735582.999999998
2027,03_CDA,Other Americas,Reference,426303.0,12244119.0
2027,04_CHL,Other Americas,Carbon Neutral,157711.0,5435819.0
2027,04_CHL,Other Americas,Reference,111057.0,5580275.0
2027,05_PRC,China,Carbon Neutral,36026220.0,166823950.0
2027,05_PRC,China,Reference,20945201.0,182717149.99999997
2027,06_HKC,Northeast Asia,Carbon Neutral,35323.0,611626.9999999999
2027,06_HKC,Northeast Asia,Reference,17140.0,649081.0
2027,07_INA,Southeast Asia,Carbon Neutral,801213.0,19636980.0
2027,07_INA,Southeast Asia,Reference,157496.0,20682787.0
2027,08_JPN,Northeast Asia,Carbon Neutral,3349038.0,51405581.0
2027,08_JPN,Northeast Asia,Reference,2140548.0,52741014.0
2027,09_ROK,Northeast Asia,Carbon Neutral,1806661.0,16538466.0
2027,09_ROK,Northeast Asia,Reference,730617.0,16963266.0
2027,10_MAS,Southeast Asia,Carbon Neutral,384303.0,15230941.999999998
2027,10_MAS,Southeast Asia,Reference,129121.00000000001,15496775.0
2027,11_MEX,Other Americas,Carbon Neutral,1323888.0,29307908.0
2027,11_MEX,Other Americas,Reference,472845.0,30888073.0
2027,12_NZ,Oceania,Carbon Neutral,261091.00000000003,2875833.0
2027,12_NZ,Oceania,Reference,123693.0,3052984.0
2027,13_PNG,Oceania,Carbon Neutral,293.0,136276.0
2027,13_PNG,Oceania,Reference,64.0,136522.0
2027,14_PE,Other Americas,Carbon Neutral,138926.0,2318774.0
2027,14_PE,Other Americas,Reference,48032.0,2448242.0
2027,15_RP,Southeast Asia,Carbon Neutral,56160.0,1158679.0
2027,15_RP,Southeast Asia,Reference,18330.0,1108048.0000000002
2027,16_RUS,Russia,Carbon Neutral,1220079.0,50966781.0
2027,16_RUS,Russia,Reference,115086.0,52027895.0
2027,17_SIN,Southeast Asia,Carbon Neutral,71050.0,474913.0
2027,17_SIN,Southeast Asia,Reference,36910.0,516101.00000000006
2027,18_CT,Northeast Asia,Carbon Neutral,453475.0,6559400.999999999
2027,18_CT,Northeast Asia,Reference,195099.0,6952432.999999999
2027,19_THA,Southeast Asia,Carbon Neutral,1051822.0,12491034.0
2027,19_THA,Southeast Asia,Reference,411524.0,13530949.0
2027,20_USA,USA,Carbon Neutral,9015021.0,112046131.0
2027,20_USA,USA,Reference,4356087.0,118605679.0
2027,21_VN,Southeast Asia,Carbon Neutral,169761.0,5188563.0
2027,21_VN,Southeast Asia,Reference,62849.0,5416320.0
2028,01_AUS,Oceania,Carbon Neutral,1039630.0,13283365.0
2028,01_AUS,Oceania,Reference,320210.0,14425710.0
2028,02_BD,Southeast Asia,Carbon Neutral,16941.0,159694.0
2028,02_BD,Southeast Asia,Reference,3388.0,176053.0
2028,03_CDA,Other Americas,Carbon Neutral,1431398.0,11242053.0
2028,03_CDA,Other Americas,Reference,530338.0,12120528.0
2028,04_CHL,Other Americas,Carbon Neutral,348973.0,5342746.0
2028,04_CHL,Other Americas,Reference,159240.0,5685708.0
2028,05_PRC,China,Carbon Neutral,44925211.0,160829481.00000003
2028,05_PRC,China,Reference,22825541.0,183831647.0
2028,06_HKC,Northeast Asia,Carbon Neutral,58258.0,590178.0
2028,06_HKC,Northeast Asia,Reference,19612.0,655167.0
2028,07_INA,Southeast Asia,Carbon Neutral,1315221.0,19821635.0
2028,07_INA,Southeast Asia,Reference,184900.0,21470696.0
2028,08_JPN,Northeast Asia,Carbon Neutral,5130035.0,49387583.0
2028,08_JPN,Northeast Asia,Reference,2347395.0,52448332.0
2028,09_ROK,Northeast Asia,Carbon Neutral,2649228.0,15844646.0
2028,09_ROK,Northeast Asia,Reference,952781.0,17043661.0
2028,10_MAS,Southeast Asia,Carbon Neutral,715456.0,15391051.999999998
2028,10_MAS,Southeast Asia,Reference,200876.0,15918649.0
2028,11_MEX,Other Americas,Carbon Neutral,2167179.0,28739691.0
2028,11_MEX,Other Americas,Reference,619537.0,31314339.0
2028,12_NZ,Oceania,Carbon Neutral,381723.0,2757360.0000000005
2028,12_NZ,Oceania,Reference,151445.0,3039595.0000000005
2028,13_PNG,Oceania,Carbon Neutral,1148.0,143687.0
2028,13_PNG,Oceania,Reference,218.0,144681.0
2028,14_PE,Other Americas,Carbon Neutral,226210.0,2302876.9999999995
2028,14_PE,Other Americas,Reference,62438.0,2517777.0
2028,15_RP,Southeast Asia,Carbon Neutral,89848.0,1173579.0
2028,15_RP,Southeast Asia,Reference,23866.0,1126333.0
2028,16_RUS,Russia,Carbon Neutral,2439700.0,50250298.0
2028,16_RUS,Russia,Reference,141103.0,52484852.0
2028,17_SIN,Southeast Asia,Carbon Neutral,91038.0,453647.0
2028,17_SIN,Southeast Asia,Reference,43071.0,512197.0
2028,18_CT,Northeast Asia,Carbon Neutral,709486.0,6312975.0
2028,18_CT,Northeast Asia,Reference,259620.00000000003,6968852.0
2028,19_THA,Southeast Asia,Carbon Neutral,1521522.0,12368640.0
2028,19_THA,Southeast Asia,Reference,488140.0,13955321.999999998
2028,20_USA,USA,Carbon Neutral,13401666.0,107666381.0
2028,20_USA,USA,Reference,5402280.0,118296191.99999999
2028,21_VN,Southeast Asia,Carbon Neutral,299460.0,5280030.0
2028,21_VN,Southeast Asia,Reference,94563.0,5676003.0
2029,01_AUS,Oceania,Carbon Neutral,1491115.0,12861172.0
2029,01_AUS,Oceania,Reference,386023.0,14539895.0
2029,02_BD,Southeast Asia,Carbon Neutral,24870.0,158702.0
2029,02_BD,Southeast Asia,Reference,4263.0,183404.99999999997
2029,03_CDA,Other Americas,Carbon Neutral,1974194.0,10680819.0
2029,03_CDA,Other Americas,Reference,644239.0,12001757.000000002
2029,04_CHL,Other Americas,Carbon Neutral,614402.0,5162365.0
2029,04_CHL,Other Americas,Reference,216444.0,5778633.0
2029,05_PRC,China,Carbon Neutral,54398245.0,153700837.0
2029,05_PRC,China,Reference,24873263.0,184284078.0
2029,06_HKC,Northeast Asia,Carbon Neutral,86348.0,563229.9999999999
2029,06_HKC,Northeast Asia,Reference,22359.0,659954.0
2029,07_INA,Southeast Asia,Carbon Neutral,1952919.0,19882724.0
2029,07_INA,Southeast Asia,Reference,215289.0,22265498.0
2029,08_JPN,Northeast Asia,Carbon Neutral,7180380.0,47037651.0
2029,08_JPN,Northeast Asia,Reference,2545375.0,52174991.99999999
2029,09_ROK,Northeast Asia,Carbon Neutral,3585234.0,15037137.0
2029,09_ROK,Northeast Asia,Reference,1199799.0,17107042.0
2029,10_MAS,Southeast Asia,Carbon Neutral,1156809.0,15424106.0
2029,10_MAS,Southeast Asia,Reference,289045.0,16310852.0
2029,11_MEX,Other Americas,Carbon Neutral,3182686.0,27932909.0
2029,11_MEX,Other Americas,Reference,779836.0,31682454.0
2029,12_NZ,Oceania,Carbon Neutral,518031.0,2622024.0
2029,12_NZ,Oceania,Reference,181078.0,3024358.0000000005
2029,13_PNG,Oceania,Carbon Neutral,3027.0,150338.0
2029,13_PNG,Oceania,Reference,529.0,152998.0
2029,14_PE,Other Americas,Carbon Neutral,331841.0,2266036.0
2029,14_PE,Other Americas,Reference,78306.0,2584059.0000000005
2029,15_RP,Southeast Asia,Carbon Neutral,131144.0,1182334.0
2029,15_RP,Southeast Asia,Reference,30006.0,1144560.0
2029,16_RUS,Russia,Carbon Neutral,4206726.0,49126765.00000001
2029,16_RUS,Russia,Reference,174487.0,53088234.0
2029,17_SIN,Southeast Asia,Carbon Neutral,113294.0,429888.99999999994
2029,17_SIN,Southeast Asia,Reference,49882.0,507583.0
2029,18_CT,Northeast Asia,Carbon Neutral,1008238.0,6015965.0
2029,18_CT,Northeast Asia,Reference,331662.0,6974203.0
2029,19_THA,Southeast Asia,Carbon Neutral,2159593.0,12248117.0
2029,19_THA,Southeast Asia,Reference,583298.0,14555361.999999998
2029,20_USA,USA,Carbon Neutral,18451768.0,102567601.00000001
2029,20_USA,USA,Reference,6538645.0,117885752.0
2029,21_VN,Southeast Asia,Carbon Neutral,466927.0,5327223.0
2029,21_VN,Southeast Asia,Reference,132592.0,5930012.000000001
2030,01_AUS,Oceania,Carbon Neutral,1977711.0,12400746.0
2030,01_AUS,Oceania,Reference,453165.0,14660975.0
2030,02_BD,Southeast Asia,Carbon Neutral,33601.0,156861.0
2030,02_BD,Southeast Asia,Reference,5327.0,190733.0
2030,03_CDA,Other Americas,Carbon Neutral,2544855.0,10091842.000000002
2030,03_CDA,Other Americas,Reference,761432.0,11894082.0
2030,04_CHL,Other Americas,Carbon Neutral,918250.0,4932475.0
2030,04_CHL,Other Americas,Reference,278065.0,5863370.0
2030,05_PRC,China,Carbon Neutral,63914282.0,145984444.0
2030,05_PRC,China,Reference,27085206.0,184084115.0
2030,06_HKC,Northeast Asia,Carbon Neutral,116624.0,533562.0
2030,06_HKC,Northeast Asia,Reference,25557.0,665080.0
2030,07_INA,Southeast Asia,Carbon Neutral,2660258.0,19871508.0
2030,07_INA,Southeast Asia,Reference,249052.0,23065817.0
2030,08_JPN,Northeast Asia,Carbon Neutral,9307152.0,44575722.0
2030,08_JPN,Northeast Asia,Reference,2729961.0,51924206.0
2030,09_ROK,Northeast Asia,Carbon Neutral,4549192.0,14185217.0
2030,09_ROK,Northeast Asia,Reference,1456438.0,17165509.999999996
2030,10_MAS,Southeast Asia,Carbon Neutral,1661580.0,15373455.0
2030,10_MAS,Southeast Asia,Reference,386701.0,16694806.0
2030,11_MEX,Other Americas,Carbon Neutral,4362984.0,27083029.000000004
2030,11_MEX,Other Americas,Reference,956677.0,32183175.999999996
2030,12_NZ,Oceania,Carbon Neutral,659836.0,2479228.0
2030,12_NZ,Oceania,Reference,210998.0,3008780.0
2030,13_PNG,Oceania,Carbon Neutral,5979.0,156529.0
2030,13_PNG,Oceania,Reference,1000.9999999999999,161820.0
2030,14_PE,Other Americas,Carbon Neutral,448839.0,2218932.0
2030,14_PE,Other Americas,Reference,94986.0,2652391.0
2030,15_RP,Southeast Asia,Carbon Neutral,176842.0,1187649.0
2030,15_RP,Southeast Asia,Reference,36355.0,1162720.0
2030,16_RUS,Russia,Carbon Neutral,6125476.0,47568466.0
2030,16_RUS,Russia,Reference,212079.0,53426227.00000001
2030,17_SIN,Southeast Asia,Carbon Neutral,137615.0,403985.00000000006
2030,17_SIN,Southeast Asia,Reference,57435.0,502136.99999999994
2030,18_CT,Northeast Asia,Carbon Neutral,1320385.0,5693685.0
2030,18_CT,Northeast Asia,Reference,405771.0,6970717.0
2030,19_THA,Southeast Asia,Carbon Neutral,2752595.0,11986263.000000002
2030,19_THA,Southeast Asia,Reference,666664.0,14994356.0
2030,20_USA,USA,Carbon Neutral,23789134.0,97145156.0
2030,20_USA,USA,Reference,7698366.0,117446560.99999999
2030,21_VN,Southeast Asia,Carbon Neutral,656259.0,5346325.999999999
2030,21_VN,Southeast Asia,Reference,174073.0,6181404.0
2031,01_AUS,Oceania,Carbon Neutral,2456378.0,11907144.0
2031,01_AUS,Oceania,Reference,514078.00000000006,14667551.0
2031,02_BD,Southeast Asia,Carbon Neutral,42696.0,154624.0
2031,02_BD,Southeast Asia,Reference,6615.0,197971.0
2031,03_CDA,Other Americas,Carbon Neutral,3120240.0,9498986.0
2031,03_CDA,Other Americas,Reference,877078.0,11802292.0
2031,04_CHL,Other Americas,Carbon Neutral,1235736.0,4680842.0
2031,04_CHL,Other Americas,Reference,340029.0,5944800.0
2031,05_PRC,China,Carbon Neutral,73191237.0,138004593.0
2031,05_PRC,China,Reference,29454670.0,183241146.0
2031,06_HKC,Northeast Asia,Carbon Neutral,147336.0,503040.00000000006
2031,06_HKC,Northeast Asia,Reference,28947.0,667372.0000000001
2031,07_INA,Southeast Asia,Carbon Neutral,3392800.0,19832220.0
2031,07_INA,Southeast Asia,Reference,286621.0,23870602.0
2031,08_JPN,Northeast Asia,Carbon Neutral,11388521.0,42153929.0
2031,08_JPN,Northeast Asia,Reference,2898718.0,51697286.0
2031,09_ROK,Northeast Asia,Carbon Neutral,5505323.0,13327389.0
2031,09_ROK,Northeast Asia,Reference,1707165.0,17212262.0
2031,10_MAS,Southeast Asia,Carbon Neutral,2212877.0,15328109.0
2031,10_MAS,Southeast Asia,Reference,490367.0,17128401.999999996
2031,11_MEX,Other Americas,Carbon Neutral,5575563.0,26197808.0
2031,11_MEX,Other Americas,Reference,1132934.0,32704291.999999996
2031,12_NZ,Oceania,Carbon Neutral,801855.0,2334912.0
2031,12_NZ,Oceania,Reference,240103.0,2994230.9999999995
2031,13_PNG,Oceania,Carbon Neutral,9565.0,162368.0
2031,13_PNG,Oceania,Reference,1565.0,170860.0
2031,14_PE,Other Americas,Carbon Neutral,565924.0,2163886.0
2031,14_PE,Other Americas,Reference,111018.0,2715122.0
2031,15_RP,Southeast Asia,Carbon Neutral,224814.0,1192586.0
2031,15_RP,Southeast Asia,Reference,42684.0,1181794.0
2031,16_RUS,Russia,Carbon Neutral,8111599.0,45878359.0
2031,16_RUS,Russia,Reference,257350.00000000003,53708639.99999999
2031,17_SIN,Southeast Asia,Carbon Neutral,163814.0,376321.0
2031,17_SIN,Southeast Asia,Reference,65829.0,495728.0
2031,18_CT,Northeast Asia,Carbon Neutral,1634304.0,5364848.0
2031,18_CT,Northeast Asia,Reference,478690.0,6965771.999999999
2031,19_THA,Southeast Asia,Carbon Neutral,3340429.0,11686523.000000002
2031,19_THA,Southeast Asia,Reference,746646.0,15407799.999999998
2031,20_USA,USA,Carbon Neutral,29193246.0,91638072.0
2031,20_USA,USA,Reference,8832513.0,117034281.0
2031,21_VN,Southeast Asia,Carbon Neutral,852908.0,5350985.0
2031,21_VN,Southeast Asia,Reference,216382.0,6431331.999999999
2032,01_AUS,Oceania,Carbon Neutral,2942794.0,11447398.0
2032,01_AUS,Oceania,Reference,576957.0,14810994.0
2032,02_BD,Southeast Asia,Carbon Neutral,51934.0,152222.0
2032,02_BD,Southeast Asia,Reference,8170.0,205043.0
2032,03_CDA,Other Americas,Carbon Neutral,3692400.0,8911870.0
2032,03_CDA,Other Americas,Reference,988557.0,11728221.0
2032,04_CHL,Other Americas,Carbon Neutral,1556201.0,4420214.0
2032,04_CHL,Other Americas,Reference,399866.0,6026083.000000001
2032,05_PRC,China,Carbon Neutral,82120638.0,129901569.0
2032,05_PRC,China,Reference,31967028.0,181755455.99999997
2032,06_HKC,Northeast Asia,Carbon Neutral,177850.0,472502.0
2032,06_HKC,Northeast Asia,Reference,32876.0,669869.0
2032,07_INA,Southeast Asia,Carbon Neutral,4173673.0,19868102.999999996
2032,07_INA,Southeast Asia,Reference,331612.0,24807040.0
2032,08_JPN,Northeast Asia,Carbon Neutral,13372445.0,39843219.00000001
2032,08_JPN,Northeast Asia,Reference,3051219.0,51493678.0
2032,09_ROK,Northeast Asia,Carbon Neutral,6440130.0,12478726.0
2032,09_ROK,Northeast Asia,Reference,1945920.0,17254946.0
2032,10_MAS,Southeast Asia,Carbon Neutral,2730062.0,15215528.0
2032,10_MAS,Southeast Asia,Reference,584893.0,17470727.999999996
2032,11_MEX,Other Americas,Carbon Neutral,6678325.0,25232984.0
2032,11_MEX,Other Americas,Reference,1289806.0,33070178.0
2032,12_NZ,Oceania,Carbon Neutral,942577.0,2191554.9999999995
2032,12_NZ,Oceania,Reference,267853.0,2981542.0
2032,13_PNG,Oceania,Carbon Neutral,13404.0,168250.0
2032,13_PNG,Oceania,Reference,2161.0,180176.0
2032,14_PE,Other Americas,Carbon Neutral,684867.0,2108711.0
2032,14_PE,Other Americas,Reference,126684.99999999999,2781359.0
2032,15_RP,Southeast Asia,Carbon Neutral,275007.0,1200563.0
2032,15_RP,Southeast Asia,Reference,49042.0,1204474.0
2032,16_RUS,Russia,Carbon Neutral,10184387.0,44256450.0
2032,16_RUS,Russia,Reference,315632.0,54141627.00000001
2032,17_SIN,Southeast Asia,Carbon Neutral,191724.0,347202.0
2032,17_SIN,Southeast Asia,Reference,75175.0,488217.0
2032,18_CT,Northeast Asia,Carbon Neutral,1947054.0,5037452.0
2032,18_CT,Northeast Asia,Reference,549549.0,6968319.999999999
2032,19_THA,Southeast Asia,Carbon Neutral,3974487.0,11415103.0
2032,19_THA,Southeast Asia,Reference,831507.0,15909683.0
2032,20_USA,USA,Carbon Neutral,34578779.0,86141508.0
2032,20_USA,USA,Reference,9915161.0,116678289.99999999
2032,21_VN,Southeast Asia,Carbon Neutral,1048400.0,5349497.0
2032,21_VN,Southeast Asia,Reference,257944.0,6680658.0
2033,01_AUS,Oceania,Carbon Neutral,3400724.0,10974463.0
2033,01_AUS,Oceania,Reference,631808.0,14842591.0
2033,02_BD,Southeast Asia,Carbon Neutral,61217.0,149691.0
2033,02_BD,Southeast Asia,Reference,10034.0,211819.0
2033,03_CDA,Other Americas,Carbon Neutral,4267576.0,8332243.0
2033,03_CDA,Other Americas,Reference,1095059.0,11672141.0
2033,04_CHL,Other Americas,Carbon Neutral,1878192.0,4154125.9999999995
2033,04_CHL,Other Americas,Reference,456719.0,6110438.0
2033,05_PRC,China,Carbon Neutral,90702816.0,121709330.0
2033,05_PRC,China,Reference,34602926.0,179632220.0
2033,06_HKC,Northeast Asia,Carbon Neutral,208132.0,442113.0
2033,06_HKC,Northeast Asia,Reference,37212.0,670991.9999999999
2033,07_INA,Southeast Asia,Carbon Neutral,4950380.0,19915324.0
2033,07_INA,Southeast Asia,Reference,382011.0,25756451.000000004
2033,08_JPN,Northeast Asia,Carbon Neutral,15250511.0,37658963.0
2033,08_JPN,Northeast Asia,Reference,3188358.0,51311640.00000001
2033,09_ROK,Northeast Asia,Carbon Neutral,7352399.0,11641029.0
2033,09_ROK,Northeast Asia,Reference,2170640.0,17296594.0
2033,10_MAS,Southeast Asia,Carbon Neutral,3229432.0,15094379.0
2033,10_MAS,Southeast Asia,Reference,673533.0,17793339.999999996
2033,11_MEX,Other Americas,Carbon Neutral,7874334.0,24370437.0
2033,11_MEX,Other Americas,Reference,1453872.0,33639967.99999999
2033,12_NZ,Oceania,Carbon Neutral,1082375.0,2049351.0000000002
2033,12_NZ,Oceania,Reference,294096.0,2971006.0
2033,13_PNG,Oceania,Carbon Neutral,17295.0,174385.0
2033,13_PNG,Oceania,Reference,2757.0,189800.0
2033,14_PE,Other Americas,Carbon Neutral,802307.0,2052636.9999999998
2033,14_PE,Other Americas,Reference,141487.0,2847089.9999999995
2033,15_RP,Southeast Asia,Carbon Neutral,323695.0,1206951.0
2033,15_RP,Southeast Asia,Reference,54845.0,1224160.0000000002
2033,16_RUS,Russia,Carbon Neutral,12084820.0,42559801.0
2033,16_RUS,Russia,Reference,381303.0,54319752.0
2033,17_SIN,Southeast Asia,Carbon Neutral,221188.0,317052.0
2033,17_SIN,Southeast Asia,Reference,85567.0,479348.0
2033,18_CT,Northeast Asia,Carbon Neutral,2256630.0,4712013.000000001
2033,18_CT,Northeast Asia,Reference,615358.0,6966980.0
2033,19_THA,Southeast Asia,Carbon Neutral,4520145.0,11081526.0
2033,19_THA,Southeast Asia,Reference,901896.0,16274653.999999998
2033,20_USA,USA,Carbon Neutral,39941134.0,80660694.99999999
2033,20_USA,USA,Reference,10937514.0,116385994.0
2033,21_VN,Southeast Asia,Carbon Neutral,1239168.0,5344999.0
2033,21_VN,Southeast Asia,Reference,298072.0,6929286.999999999
2034,01_AUS,Oceania,Carbon Neutral,3867500.0,10539807.0
2034,01_AUS,Oceania,Reference,688331.0,15009875.0
2034,02_BD,Southeast Asia,Carbon Neutral,70547.0,146996.0
2034,02_BD,Southeast Asia,Reference,12256.0,218209.0
2034,03_CDA,Other Americas,Carbon Neutral,4850070.0,7755034.999999999
2034,03_CDA,Other Americas,Reference,1196696.0,11633207.0
2034,04_CHL,Other Americas,Carbon Neutral,2204453.0,3881273.0
2034,04_CHL,Other Americas,Reference,510622.0,6200500.0
2034,05_PRC,China,Carbon Neutral,99356840.0,113449082.0
2034,05_PRC,China,Reference,37333833.0,176873627.0
2034,06_HKC,Northeast Asia,Carbon Neutral,238401.0,411704.0
2034,06_HKC,Northeast Asia,Reference,41986.0,670728.9999999999
2034,07_INA,Southeast Asia,Carbon Neutral,5722718.0,19974650.0
2034,07_INA,Southeast Asia,Reference,438542.0,26718659.0
2034,08_JPN,Northeast Asia,Carbon Neutral,17034744.0,35589132.0
2034,08_JPN,Northeast Asia,Reference,3311611.0,51148947.0
2034,09_ROK,Northeast Asia,Carbon Neutral,8246343.0,10810171.0
2034,09_ROK,Northeast Asia,Reference,2381385.0,17337731.0
2034,10_MAS,Southeast Asia,Carbon Neutral,3709546.0,14968155.0
2034,10_MAS,Southeast Asia,Reference,756035.0,18098243.999999996
2034,11_MEX,Other Americas,Carbon Neutral,9058390.0,23523671.0
2034,11_MEX,Other Americas,Reference,1610853.0,34233037.99999999
2034,12_NZ,Oceania,Carbon Neutral,1222379.0,1907347.9999999998
2034,12_NZ,Oceania,Reference,318878.0,2962589.0
2034,13_PNG,Oceania,Carbon Neutral,21242.0,181117.0
2034,13_PNG,Oceania,Reference,3351.0,200081.0
