Year,Economy,Region,Scenario,Value,Sales,Unit
2034,03_CDA,Other Americas,Reference,1.196696,0.10163699999999998,Million
2034,06_HKC,Northeast Asia,Reference,0.041986,0.0047740000000000005,Million
2034,06_HKC,Northeast Asia,Carbon Neutral,0.238401,0.03026899999999999,Million
2034,09_ROK,Northeast Asia,Reference,2.381385,0.21074499999999974,Million
2034,09_ROK,Northeast Asia,Carbon Neutral,8.246343,0.8939439999999994,Million
2034,08_JPN,Northeast Asia,Reference,3.311611,0.12325300000000006,Million
2034,10_MAS,Southeast Asia,Carbon Neutral,3.709546,0.48011399999999993,Million
2034,07_INA,Southeast Asia,Reference,0.438542,0.056531,Million
2034,07_INA,Southeast Asia,Carbon Neutral,5.722718,0.7723380000000004,Million
2034,08_JPN,Northeast Asia,Carbon Neutral,17.034744,1.7842330000000004,Million
2035,16_RUS,Russia,Carbon Neutral,15.849059,1.9223210000000002,Million
2035,12_NZ,Oceania,Reference,0.342323,0.023444999999999994,Million
2035,13_PNG,Oceania,Carbon Neutral,0.025174,0.003931999999999998,Million
2035,13_PNG,Oceania,Reference,0.003933,0.000582,Million
2035,14_PE,Other Americas,Carbon Neutral,1.039714,0.11848400000000003,Million
2035,14_PE,Other Americas,Reference,0.169261,0.013482999999999995,Million
2035,15_RP,Southeast Asia,Carbon Neutral,0.423286,0.049126,Million
2035,15_RP,Southeast Asia,Reference,0.065835,0.0052330000000000015,Million
2035,16_RUS,Russia,Reference,0.562503,0.10201299999999996,Million
2035,21_VN,Southeast Asia,Reference,0.373519,0.03695100000000001,Million
2035,17_SIN,Southeast Asia,Reference,0.110233,0.013033000000000003,Million
2035,18_CT,Northeast Asia,Carbon Neutral,2.879973,0.3134640000000002,Million
2035,18_CT,Northeast Asia,Reference,0.733501,0.05677299999999996,Million
2035,19_THA,Southeast Asia,Carbon Neutral,5.678384,0.5691380000000006,Million
2035,19_THA,Southeast Asia,Reference,1.046015,0.06959099999999996,Million
2035,20_USA,USA,Carbon Neutral,50.752285,5.437572000000003,Million
2035,20_USA,USA,Reference,12.806261,0.9063819999999989,Million
2035,21_VN,Southeast Asia,Carbon Neutral,1.604274,0.18000799999999995,Million
2035,12_NZ,Oceania,Carbon Neutral,1.364042,0.14166299999999987,Million
2035,17_SIN,Southeast Asia,Carbon Neutral,0.277812,0.025724000000000025,Million
2035,11_MEX,Other Americas,Reference,1.746779,0.135926,Million
2035,11_MEX,Other Americas,Carbon Neutral,10.115573,1.0571830000000002,Million
2035,10_MAS,Southeast Asia,Reference,0.841174,0.08513899999999996,Million
2035,01_AUS,Oceania,Reference,0.742192,0.05386099999999994,Million
2035,02_BD,Southeast Asia,Carbon Neutral,0.079974,0.009427000000000005,Million
2035,02_BD,Southeast Asia,Reference,0.014897,0.002641000000000001,Million
2035,03_CDA,Other Americas,Carbon Neutral,5.446016,0.5959460000000005,Million
2035,03_CDA,Other Americas,Reference,1.293924,0.09722800000000009,Million
2035,04_CHL,Other Americas,Carbon Neutral,2.539137,0.3346840000000002,Million
2035,04_CHL,Other Americas,Reference,0.561905,0.05128299999999997,Million
2035,05_PRC,China,Carbon Neutral,108.166222,8.809382,Million
2035,05_PRC,China,Reference,40.217552,2.8837189999999993,Million
2035,01_AUS,Oceania,Carbon Neutral,4.328059,0.4605589999999995,Million
2035,06_HKC,Northeast Asia,Reference,0.047449,0.005462999999999996,Million
2035,07_INA,Southeast Asia,Carbon Neutral,6.494036,0.771318,Million
2035,07_INA,Southeast Asia,Reference,0.502012,0.06347000000000003,Million
2035,08_JPN,Northeast Asia,Carbon Neutral,18.743903,1.7091589999999997,Million
2035,08_JPN,Northeast Asia,Reference,3.422556,0.11094500000000007,Million
2035,09_ROK,Northeast Asia,Carbon Neutral,9.128147,0.8818040000000007,Million
2035,09_ROK,Northeast Asia,Reference,2.579032,0.19764700000000035,Million
2035,10_MAS,Southeast Asia,Carbon Neutral,4.220085,0.5105390000000001,Million
2035,06_HKC,Northeast Asia,Carbon Neutral,0.268975,0.030574000000000018,Million
2036,16_RUS,Russia,Carbon Neutral,17.611676,1.7626169999999988,Million
2036,15_RP,Southeast Asia,Reference,0.071442,0.005607000000000001,Million
2036,15_RP,Southeast Asia,Carbon Neutral,0.475663,0.05237700000000001,Million
2036,13_PNG,Oceania,Carbon Neutral,0.029271,0.004097,Million
2036,14_PE,Other Americas,Carbon Neutral,1.158234,0.11851999999999996,Million
2036,13_PNG,Oceania,Reference,0.004592,0.0006589999999999999,Million
2036,16_RUS,Russia,Reference,0.677812,0.115309,Million
2036,14_PE,Other Americas,Reference,0.182739,0.013478000000000018,Million
2036,17_SIN,Southeast Asia,Carbon Neutral,0.301424,0.023612000000000022,Million
2036,19_THA,Southeast Asia,Carbon Neutral,6.229577,0.5511929999999996,Million
2036,18_CT,Northeast Asia,Carbon Neutral,3.200799,0.32082599999999983,Million
2036,18_CT,Northeast Asia,Reference,0.78839,0.05488900000000008,Million
2036,19_THA,Southeast Asia,Reference,1.117512,0.07149700000000014,Million
2036,20_USA,USA,Carbon Neutral,56.312668,5.560383000000002,Million
2036,20_USA,USA,Reference,13.660372,0.8541110000000014,Million
2036,21_VN,Southeast Asia,Carbon Neutral,1.78224,0.17796600000000007,Million
2036,21_VN,Southeast Asia,Reference,0.412569,0.03905000000000003,Million
2036,12_NZ,Oceania,Reference,0.364971,0.022648,Million
2036,17_SIN,Southeast Asia,Reference,0.12477,0.014537000000000008,Million
2036,12_NZ,Oceania,Carbon Neutral,1.508825,0.1447830000000001,Million
2036,11_MEX,Other Americas,Reference,1.901606,0.15482699999999983,Million
2036,01_AUS,Oceania,Carbon Neutral,4.785602,0.45754300000000026,Million
2036,01_AUS,Oceania,Reference,0.79548,0.053288,Million
2036,02_BD,Southeast Asia,Carbon Neutral,0.089438,0.009464,Million
2036,02_BD,Southeast Asia,Reference,0.017988,0.003091,Million
2036,03_CDA,Other Americas,Carbon Neutral,6.06075,0.6147339999999994,Million
2036,03_CDA,Other Americas,Reference,1.38712,0.09319599999999983,Million
2036,04_CHL,Other Americas,Carbon Neutral,2.882826,0.3436889999999999,Million
2036,04_CHL,Other Americas,Reference,0.611969,0.050064,Million
2036,05_PRC,China,Carbon Neutral,117.226387,9.060164999999998,Million
2036,05_PRC,China,Reference,43.239879,3.022327000000004,Million
2036,11_MEX,Other Americas,Carbon Neutral,11.292774,1.1772010000000002,Million
2036,06_HKC,Northeast Asia,Reference,0.053208,0.005759,Million
2036,07_INA,Southeast Asia,Carbon Neutral,7.282262,0.7882259999999999,Million
2036,07_INA,Southeast Asia,Reference,0.577508,0.07549600000000001,Million
2036,08_JPN,Northeast Asia,Carbon Neutral,20.39767,1.653767000000002,Million
2036,08_JPN,Northeast Asia,Reference,3.522666,0.10010999999999992,Million
2036,09_ROK,Northeast Asia,Carbon Neutral,10.002322,0.8741749999999993,Million
2036,09_ROK,Northeast Asia,Reference,2.769008,0.1899759999999997,Million
2036,10_MAS,Southeast Asia,Carbon Neutral,4.720237,0.5001519999999999,Million
2036,10_MAS,Southeast Asia,Reference,0.926211,0.08503700000000003,Million
2036,06_HKC,Northeast Asia,Carbon Neutral,0.300225,0.03125,Million
2037,15_RP,Southeast Asia,Reference,0.078881,0.007439000000000001,Million
2037,15_RP,Southeast Asia,Carbon Neutral,0.532286,0.056623000000000034,Million
2037,14_PE,Other Americas,Reference,0.199057,0.016318,Million
2037,12_NZ,Oceania,Reference,0.393564,0.028593000000000035,Million
2037,13_PNG,Oceania,Reference,0.005468,0.000876,Million
2037,13_PNG,Oceania,Carbon Neutral,0.033647,0.004376000000000005,Million
2037,16_RUS,Russia,Carbon Neutral,19.311576,1.6998999999999995,Million
2037,14_PE,Other Americas,Carbon Neutral,1.275499,0.11726499999999995,Million
2037,16_RUS,Russia,Reference,0.826206,0.14839400000000003,Million
2037,19_THA,Southeast Asia,Carbon Neutral,6.753354,0.5237769999999999,Million
2037,17_SIN,Southeast Asia,Reference,0.139177,0.01440699999999999,Million
2037,18_CT,Northeast Asia,Carbon Neutral,3.494818,0.29401900000000003,Million
2037,18_CT,Northeast Asia,Reference,0.857349,0.06895899999999999,Million
2037,19_THA,Southeast Asia,Reference,1.213922,0.09640999999999988,Million
2037,20_USA,USA,Carbon Neutral,61.403524,5.090855999999995,Million
2037,20_USA,USA,Reference,14.467295,0.8069229999999994,Million
2037,21_VN,Southeast Asia,Carbon Neutral,1.966977,0.18473699999999993,Million
2037,21_VN,Southeast Asia,Reference,0.462955,0.050385999999999986,Million
2037,12_NZ,Oceania,Carbon Neutral,1.641922,0.13309700000000002,Million
2037,17_SIN,Southeast Asia,Carbon Neutral,0.322892,0.021467999999999987,Million
2037,11_MEX,Other Americas,Carbon Neutral,12.453264,1.1604900000000011,Million
2037,08_JPN,Northeast Asia,Carbon Neutral,21.95436,1.5566899999999997,Million
2037,10_MAS,Southeast Asia,Reference,1.023443,0.0972320000000001,Million
2037,01_AUS,Oceania,Carbon Neutral,5.230933,0.44533100000000037,Million
2037,01_AUS,Oceania,Reference,0.868696,0.07321600000000006,Million
2037,02_BD,Southeast Asia,Carbon Neutral,0.098764,0.009326000000000001,Million
2037,02_BD,Southeast Asia,Reference,0.021534,0.0035460000000000005,Million
2037,03_CDA,Other Americas,Carbon Neutral,6.632651,0.5719010000000004,Million
2037,11_MEX,Other Americas,Reference,2.107562,0.20595600000000025,Million
2037,04_CHL,Other Americas,Carbon Neutral,3.204887,0.3220609999999997,Million
2037,04_CHL,Other Americas,Reference,0.669128,0.05715899999999996,Million
2037,05_PRC,China,Carbon Neutral,125.53175,8.305363,Million
2037,03_CDA,Other Americas,Reference,1.476999,0.08987900000000004,Million
2037,06_HKC,Northeast Asia,Carbon Neutral,0.32886,0.028634999999999966,Million
2037,05_PRC,China,Reference,46.406484,3.166604999999997,Million
2037,09_ROK,Northeast Asia,Reference,2.999111,0.23010300000000017,Million
2037,09_ROK,Northeast Asia,Carbon Neutral,10.798019,0.7956970000000005,Million
2037,08_JPN,Northeast Asia,Reference,3.705749,0.18308299999999988,Million
2037,10_MAS,Southeast Asia,Carbon Neutral,5.189705,0.469468,Million
2037,07_INA,Southeast Asia,Reference,0.677409,0.09990100000000002,Million
2037,07_INA,Southeast Asia,Carbon Neutral,8.130655,0.8483930000000006,Million
2037,06_HKC,Northeast Asia,Reference,0.060086,0.006878000000000002,Million
2038,12_NZ,Oceania,Reference,0.428493,0.03492899999999999,Million
2038,13_PNG,Oceania,Carbon Neutral,0.038411,0.004763999999999997,Million
2038,13_PNG,Oceania,Reference,0.006631,0.001163,Million
2038,14_PE,Other Americas,Carbon Neutral,1.394928,0.11942900000000001,Million
2038,14_PE,Other Americas,Reference,0.219019,0.01996199999999998,Million
2038,15_RP,Southeast Asia,Carbon Neutral,0.593415,0.06112899999999999,Million
2038,15_RP,Southeast Asia,Reference,0.088401,0.009519999999999987,Million
2038,16_RUS,Russia,Carbon Neutral,20.958579,1.6470030000000015,Million
2038,16_RUS,Russia,Reference,1.015795,0.189589,Million
2038,12_NZ,Oceania,Carbon Neutral,1.764517,0.12259499999999979,Million
2038,17_SIN,Southeast Asia,Reference,0.153517,0.014339999999999992,Million
2038,18_CT,Northeast Asia,Carbon Neutral,3.764442,0.26962399999999986,Million
2038,18_CT,Northeast Asia,Reference,0.938262,0.08091300000000001,Million
2038,19_THA,Southeast Asia,Carbon Neutral,7.251752,0.4983979999999999,Million
2038,19_THA,Southeast Asia,Reference,1.338248,0.12432600000000016,Million
2038,20_USA,USA,Carbon Neutral,66.068189,4.6646650000000065,Million
2038,20_USA,USA,Reference,15.524041,1.0567460000000004,Million
2038,21_VN,Southeast Asia,Carbon Neutral,2.158816,0.19183899999999987,Million
2038,21_VN,Southeast Asia,Reference,0.526354,0.06339899999999998,Million
2038,17_SIN,Southeast Asia,Carbon Neutral,0.342409,0.019517000000000007,Million
2038,11_MEX,Other Americas,Reference,2.371964,0.264402,Million
2038,11_MEX,Other Americas,Carbon Neutral,13.599458,1.1461939999999995,Million
2038,10_MAS,Southeast Asia,Reference,1.158392,0.13494899999999999,Million
2038,01_AUS,Oceania,Reference,0.964646,0.09594999999999998,Million
2038,02_BD,Southeast Asia,Carbon Neutral,0.107943,0.009178999999999993,Million
2038,02_BD,Southeast Asia,Reference,0.025582,0.0040479999999999995,Million
2038,03_CDA,Other Americas,Carbon Neutral,7.165743,0.5330919999999999,Million
2038,03_CDA,Other Americas,Reference,1.594966,0.11796700000000016,Million
2038,04_CHL,Other Americas,Carbon Neutral,3.507303,0.302416,Million
2038,04_CHL,Other Americas,Reference,0.733974,0.06484600000000007,Million
2038,05_PRC,China,Carbon Neutral,133.150219,7.61846899999999,Million
2038,05_PRC,China,Reference,49.709426,3.3029420000000016,Million
2038,01_AUS,Oceania,Carbon Neutral,5.665667,0.43473399999999973,Million
2038,06_HKC,Northeast Asia,Reference,0.067905,0.007818999999999993,Million
2038,07_INA,Southeast Asia,Carbon Neutral,9.044076,0.9134209999999996,Million
2038,07_INA,Southeast Asia,Reference,0.807268,0.12985899999999995,Million
2038,08_JPN,Northeast Asia,Carbon Neutral,23.426775,1.472414999999998,Million
2038,08_JPN,Northeast Asia,Reference,3.977421,0.27167200000000014,Million
2038,09_ROK,Northeast Asia,Carbon Neutral,11.521761,0.7237419999999997,Million
2038,09_ROK,Northeast Asia,Reference,3.270673,0.27156199999999986,Million
2038,10_MAS,Southeast Asia,Carbon Neutral,5.73248,0.5427749999999998,Million
2038,06_HKC,Northeast Asia,Carbon Neutral,0.355118,0.026258000000000004,Million
2039,16_RUS,Russia,Carbon Neutral,22.56233,1.603750999999999,Million
2039,15_RP,Southeast Asia,Reference,0.100684,0.012283000000000002,Million
2039,15_RP,Southeast Asia,Carbon Neutral,0.661279,0.06786399999999992,Million
2039,13_PNG,Oceania,Carbon Neutral,0.043516,0.005104999999999998,Million
2039,14_PE,Other Americas,Carbon Neutral,1.510792,0.11586399999999997,Million
2039,13_PNG,Oceania,Reference,0.00813,0.0014990000000000003,Million
2039,16_RUS,Russia,Reference,1.256582,0.24078700000000008,Million
2039,14_PE,Other Americas,Reference,0.242002,0.022983000000000003,Million
2039,17_SIN,Southeast Asia,Carbon Neutral,0.360151,0.01774199999999998,Million
2039,19_THA,Southeast Asia,Carbon Neutral,7.782573,0.5308210000000004,Million
2039,18_CT,Northeast Asia,Carbon Neutral,4.011869,0.24742700000000006,Million
2039,18_CT,Northeast Asia,Reference,1.032722,0.09445999999999988,Million
2039,19_THA,Southeast Asia,Reference,1.50756,0.1693119999999999,Million
2039,20_USA,USA,Carbon Neutral,70.346835,4.278645999999995,Million
2039,20_USA,USA,Reference,16.846601,1.3225599999999993,Million
2039,21_VN,Southeast Asia,Carbon Neutral,2.357941,0.199125,Million
2039,21_VN,Southeast Asia,Reference,0.604637,0.07828299999999999,Million
2039,12_NZ,Oceania,Reference,0.470152,0.041659,Million
2039,17_SIN,Southeast Asia,Reference,0.16789,0.014373000000000025,Million
2039,12_NZ,Oceania,Carbon Neutral,1.877713,0.11319600000000007,Million
2039,11_MEX,Other Americas,Reference,2.70295,0.3309859999999998,Million
2039,01_AUS,Oceania,Carbon Neutral,6.065473,0.3998059999999999,Million
2039,11_MEX,Other Americas,Carbon Neutral,14.73293,1.1334719999999994,Million
2039,01_AUS,Oceania,Reference,1.076749,0.11210299999999995,Million
2039,02_BD,Southeast Asia,Carbon Neutral,0.116928,0.008985000000000007,Million
2039,02_BD,Southeast Asia,Reference,0.030159,0.004576999999999998,Million
2039,03_CDA,Other Americas,Carbon Neutral,7.663653,0.4979100000000001,Million
2039,03_CDA,Other Americas,Reference,1.743156,0.14818999999999982,Million
2039,04_CHL,Other Americas,Reference,0.807099,0.073125,Million
2039,05_PRC,China,Carbon Neutral,140.143586,6.993367000000006,Million
2039,05_PRC,China,Reference,53.138853,3.429426999999997,Million
2039,04_CHL,Other Americas,Carbon Neutral,3.791647,0.2843440000000004,Million
2039,06_HKC,Northeast Asia,Reference,0.07674,0.00883500000000001,Million
2039,06_HKC,Northeast Asia,Carbon Neutral,0.379212,0.024094000000000004,Million
2039,10_MAS,Southeast Asia,Carbon Neutral,6.297936,0.5654560000000002,Million
2039,09_ROK,Northeast Asia,Reference,3.584609,0.313936,Million
2039,09_ROK,Northeast Asia,Carbon Neutral,12.179453,0.6576920000000008,Million
2039,10_MAS,Southeast Asia,Reference,1.323202,0.1648099999999999,Million
2039,08_JPN,Northeast Asia,Carbon Neutral,24.826085,1.3993099999999998,Million
2039,07_INA,Southeast Asia,Reference,0.973825,0.16655700000000007,Million
2039,07_INA,Southeast Asia,Carbon Neutral,10.026731,0.9826549999999994,Million
2039,08_JPN,Northeast Asia,Reference,4.344359,0.36693799999999976,Million
2040,16_RUS,Russia,Carbon Neutral,24.132404,1.5700740000000017,Million
2040,12_NZ,Oceania,Reference,0.518914,0.04876199999999997,Million
2040,13_PNG,Oceania,Carbon Neutral,0.049081,0.0055650000000000005,Million
2040,13_PNG,Oceania,Reference,0.010072,0.0019419999999999993,Million
2040,14_PE,Other Americas,Carbon Neutral,1.629668,0.11887599999999998,Million
2040,14_PE,Other Americas,Reference,0.269547,0.027544999999999986,Million
2040,15_RP,Southeast Asia,Carbon Neutral,0.732057,0.07077800000000001,Million
2040,15_RP,Southeast Asia,Reference,0.115203,0.014519000000000004,Million
2040,16_RUS,Russia,Reference,1.560768,0.30418599999999985,Million
2040,12_NZ,Oceania,Carbon Neutral,1.982523,0.10481000000000007,Million
2040,17_SIN,Southeast Asia,Reference,0.182281,0.014390999999999987,Million
2040,18_CT,Northeast Asia,Carbon Neutral,4.239096,0.22722700000000007,Million
2040,18_CT,Northeast Asia,Reference,1.141048,0.10832600000000014,Million
2040,19_THA,Southeast Asia,Carbon Neutral,8.232669,0.4500959999999994,Million
2040,19_THA,Southeast Asia,Reference,1.697426,0.1898660000000001,Million
2040,20_USA,USA,Carbon Neutral,74.275928,3.9290929999999946,Million
2040,20_USA,USA,Reference,18.450186,1.603584999999999,Million
2040,21_VN,Southeast Asia,Carbon Neutral,2.563144,0.20520300000000002,Million
2040,21_VN,Southeast Asia,Reference,0.699425,0.09478799999999998,Million
2040,17_SIN,Southeast Asia,Carbon Neutral,0.376277,0.016125999999999974,Million
2040,11_MEX,Other Americas,Reference,3.109431,0.40648099999999987,Million
2040,11_MEX,Other Americas,Carbon Neutral,15.854842,1.121912,Million
2040,10_MAS,Southeast Asia,Reference,1.521933,0.198731,Million
2040,01_AUS,Oceania,Carbon Neutral,6.483121,0.4176479999999998,Million
2040,01_AUS,Oceania,Reference,1.227443,0.1506940000000001,Million
2040,02_BD,Southeast Asia,Carbon Neutral,0.125717,0.008788999999999991,Million
2040,02_BD,Southeast Asia,Reference,0.035304,0.005145000000000004,Million
2040,03_CDA,Other Americas,Carbon Neutral,8.129626,0.46597299999999997,Million
2040,04_CHL,Other Americas,Carbon Neutral,4.059351,0.26770400000000016,Million
2040,04_CHL,Other Americas,Reference,0.88914,0.08204100000000003,Million
2040,05_PRC,China,Carbon Neutral,146.568081,6.424495000000007,Million
2040,05_PRC,China,Reference,56.683042,3.544189000000003,Million
2040,03_CDA,Other Americas,Reference,1.923641,0.180485,Million
2040,06_HKC,Northeast Asia,Reference,0.08666,0.009919999999999998,Million
2040,06_HKC,Northeast Asia,Carbon Neutral,0.401337,0.022125000000000006,Million
2040,09_ROK,Northeast Asia,Reference,3.941311,0.35670199999999985,Million
2040,09_ROK,Northeast Asia,Carbon Neutral,12.77654,0.5970870000000001,Million
2040,08_JPN,Northeast Asia,Reference,4.814059,0.46970000000000045,Million
2040,10_MAS,Southeast Asia,Carbon Neutral,6.887799,0.5898630000000002,Million
2040,07_INA,Southeast Asia,Reference,1.185241,0.21141599999999994,Million
2040,07_INA,Southeast Asia,Carbon Neutral,11.082578,1.055847,Million
2040,08_JPN,Northeast Asia,Carbon Neutral,26.162016,1.3359310000000022,Million
2041,16_RUS,Russia,Carbon Neutral,25.678398,1.5459940000000003,Million
2041,12_NZ,Oceania,Reference,0.57509,0.056176000000000004,Million
2041,13_PNG,Oceania,Carbon Neutral,0.05505,0.005969000000000002,Million
2041,13_PNG,Oceania,Reference,0.012529,0.002457000000000001,Million
2041,14_PE,Other Americas,Carbon Neutral,1.751979,0.12231100000000006,Million
2041,14_PE,Other Americas,Reference,0.30229,0.03274300000000002,Million
2041,15_RP,Southeast Asia,Carbon Neutral,0.81009,0.07803300000000002,Million
2041,15_RP,Southeast Asia,Reference,0.133206,0.01800299999999999,Million
2041,16_RUS,Russia,Reference,1.943039,0.382271,Million
2041,21_VN,Southeast Asia,Reference,0.813026,0.11360100000000006,Million
2041,17_SIN,Southeast Asia,Reference,0.196823,0.014542,Million
2041,18_CT,Northeast Asia,Carbon Neutral,4.447942,0.2088460000000003,Million
2041,18_CT,Northeast Asia,Reference,1.263163,0.12211499999999997,Million
2041,19_THA,Southeast Asia,Carbon Neutral,8.715828,0.48315900000000056,Million
2041,19_THA,Southeast Asia,Reference,1.943417,0.24599099999999985,Million
2041,20_USA,USA,Carbon Neutral,77.887879,3.611951000000005,Million
2041,20_USA,USA,Reference,20.347881,1.8976950000000024,Million
2041,21_VN,Southeast Asia,Carbon Neutral,2.774929,0.21178500000000033,Million
2041,12_NZ,Oceania,Carbon Neutral,2.079836,0.09731299999999976,Million
2041,17_SIN,Southeast Asia,Carbon Neutral,0.390932,0.014655000000000029,Million
2041,11_MEX,Other Americas,Reference,3.562849,0.4534180000000001,Million
2041,11_MEX,Other Americas,Carbon Neutral,16.819314,0.9644719999999989,Million
2041,10_MAS,Southeast Asia,Reference,1.776563,0.2546299999999999,Million
2041,01_AUS,Oceania,Reference,1.411308,0.18386499999999995,Million
2041,02_BD,Southeast Asia,Carbon Neutral,0.13424,0.008523000000000003,Million
2041,02_BD,Southeast Asia,Reference,0.041019,0.005714999999999998,Million
2041,03_CDA,Other Americas,Carbon Neutral,8.566512,0.43688599999999944,Million
2041,03_CDA,Other Americas,Reference,2.138283,0.214642,Million
2041,04_CHL,Other Americas,Carbon Neutral,4.31195,0.252599,Million
2041,04_CHL,Other Americas,Reference,0.98084,0.0917,Million
2041,05_PRC,China,Carbon Neutral,152.474873,5.906791999999996,Million
2041,05_PRC,China,Reference,60.328495,3.6454529999999963,Million
2041,01_AUS,Oceania,Carbon Neutral,6.893972,0.4108510000000001,Million
2041,06_HKC,Northeast Asia,Reference,0.098107,0.011446999999999999,Million
2041,07_INA,Southeast Asia,Carbon Neutral,12.215514,1.1329360000000008,Million
2041,07_INA,Southeast Asia,Reference,1.451334,0.2660929999999999,Million
2041,08_JPN,Northeast Asia,Carbon Neutral,27.443021,1.2810050000000004,Million
2041,08_JPN,Northeast Asia,Reference,5.394489,0.5804299999999998,Million
2041,09_ROK,Northeast Asia,Carbon Neutral,13.318056,0.5415159999999997,Million
2041,09_ROK,Northeast Asia,Reference,4.340532,0.3992209999999998,Million
2041,10_MAS,Southeast Asia,Carbon Neutral,7.55799,0.670191,Million
2041,06_HKC,Northeast Asia,Carbon Neutral,0.42167,0.02033299999999999,Million
2042,15_RP,Southeast Asia,Reference,0.154527,0.021321000000000007,Million
2042,15_RP,Southeast Asia,Carbon Neutral,0.89334,0.08325000000000005,Million
2042,14_PE,Other Americas,Reference,0.340144,0.037854,Million
2042,12_NZ,Oceania,Reference,0.638948,0.06385799999999997,Million
2042,13_PNG,Oceania,Reference,0.015657,0.0031280000000000006,Million
2042,13_PNG,Oceania,Carbon Neutral,0.061552,0.006502000000000001,Million
2042,16_RUS,Russia,Carbon Neutral,27.105168,1.4267699999999977,Million
2042,14_PE,Other Americas,Carbon Neutral,1.874577,0.12259799999999998,Million
2042,17_SIN,Southeast Asia,Carbon Neutral,0.40425,0.013317999999999997,Million
2042,19_THA,Southeast Asia,Carbon Neutral,9.176175,0.4603470000000005,Million
2042,18_CT,Northeast Asia,Carbon Neutral,4.64006,0.1921179999999998,Million
2042,18_CT,Northeast Asia,Reference,1.400687,0.13752399999999998,Million
2042,19_THA,Southeast Asia,Reference,2.233409,0.289992,Million
2042,20_USA,USA,Carbon Neutral,81.212279,3.324399999999997,Million
2042,20_USA,USA,Reference,22.549718,2.2018369999999976,Million
2042,21_VN,Southeast Asia,Carbon Neutral,2.992455,0.21752599999999989,Million
2042,21_VN,Southeast Asia,Reference,0.947378,0.13435200000000003,Million
2042,12_NZ,Oceania,Carbon Neutral,2.170533,0.09069700000000003,Million
2042,17_SIN,Southeast Asia,Reference,0.211492,0.014669000000000015,Million
2042,11_MEX,Other Americas,Reference,4.149379,0.5865299999999998,Million
2042,16_RUS,Russia,Reference,2.399488,0.4564489999999999,Million
2042,10_MAS,Southeast Asia,Reference,2.055731,0.2791680000000003,Million
2042,01_AUS,Oceania,Reference,1.632463,0.221155,Million
2042,02_BD,Southeast Asia,Carbon Neutral,0.142485,0.008245000000000002,Million
2042,02_BD,Southeast Asia,Reference,0.047319,0.0063,Million
2042,03_CDA,Other Americas,Carbon Neutral,8.976827,0.41031500000000065,Million
2042,03_CDA,Other Americas,Reference,2.388588,0.250305,Million
2042,04_CHL,Other Americas,Carbon Neutral,4.551548,0.23959799999999998,Million
2042,04_CHL,Other Americas,Reference,1.083205,0.10236499999999993,Million
2042,05_PRC,China,Carbon Neutral,157.91052,5.435646999999989,Million
2042,05_PRC,China,Reference,64.060086,3.7315910000000017,Million
2042,01_AUS,Oceania,Carbon Neutral,7.299166,0.40519399999999983,Million
2042,06_HKC,Northeast Asia,Carbon Neutral,0.440372,0.018701999999999996,Million
2042,06_HKC,Northeast Asia,Reference,0.110374,0.012267,Million
2042,07_INA,Southeast Asia,Carbon Neutral,13.429068,1.2135539999999985,Million
2042,07_INA,Southeast Asia,Reference,1.783725,0.3323910000000001,Million
2042,08_JPN,Northeast Asia,Carbon Neutral,28.676418,1.233397,Million
