Year,Economy,Region,Scenario,Value,Sales,Unit
2042,08_JPN,Northeast Asia,Reference,6.093624,0.6991350000000001,Million
2042,09_ROK,Northeast Asia,Carbon Neutral,13.808655,0.49059899999999956,Million
2042,09_ROK,Northeast Asia,Reference,4.781281,0.4407490000000003,Million
2042,10_MAS,Southeast Asia,Carbon Neutral,8.198931,0.6409409999999998,Million
2042,11_MEX,Other Americas,Carbon Neutral,17.92108,1.1017660000000014,Million
2043,15_RP,Southeast Asia,Reference,0.17946,0.02493300000000001,Million
2043,15_RP,Southeast Asia,Carbon Neutral,0.981825,0.08848499999999992,Million
2043,14_PE,Other Americas,Reference,0.384624,0.04448000000000002,Million
2043,12_NZ,Oceania,Reference,0.710622,0.07167400000000002,Million
2043,13_PNG,Oceania,Reference,0.019607,0.003949999999999999,Million
2043,13_PNG,Oceania,Carbon Neutral,0.068624,0.007072000000000002,Million
2043,16_RUS,Russia,Carbon Neutral,28.63328,1.5281120000000001,Million
2043,14_PE,Other Americas,Carbon Neutral,2.001027,0.12645000000000017,Million
2043,16_RUS,Russia,Reference,2.992924,0.5934360000000001,Million
2043,19_THA,Southeast Asia,Carbon Neutral,9.61543,0.4392549999999993,Million
2043,17_SIN,Southeast Asia,Reference,0.226422,0.014929999999999999,Million
2043,18_CT,Northeast Asia,Carbon Neutral,4.816957,0.1768970000000003,Million
2043,18_CT,Northeast Asia,Reference,1.551482,0.150795,Million
2043,19_THA,Southeast Asia,Reference,2.571507,0.338098,Million
2043,20_USA,USA,Carbon Neutral,84.277002,3.0647230000000008,Million
2043,20_USA,USA,Reference,25.061889,2.512171000000002,Million
2043,21_VN,Southeast Asia,Carbon Neutral,3.214468,0.22201300000000002,Million
2043,21_VN,Southeast Asia,Reference,1.104184,0.156806,Million
2043,12_NZ,Oceania,Carbon Neutral,2.255321,0.08478800000000009,Million
2043,17_SIN,Southeast Asia,Carbon Neutral,0.416349,0.012099000000000026,Million
2043,11_MEX,Other Americas,Reference,4.840133,0.6907540000000001,Million
2043,11_MEX,Other Americas,Carbon Neutral,19.013209,1.092129,Million
2043,10_MAS,Southeast Asia,Reference,2.382644,0.3269129999999998,Million
2043,01_AUS,Oceania,Carbon Neutral,7.699512,0.40034600000000076,Million
2043,01_AUS,Oceania,Reference,1.89503,0.262567,Million
2043,02_BD,Southeast Asia,Carbon Neutral,0.150363,0.007877999999999996,Million
2043,02_BD,Southeast Asia,Reference,0.054164,0.006844999999999997,Million
2043,03_CDA,Other Americas,Carbon Neutral,9.362773,0.38594600000000057,Million
2043,04_CHL,Other Americas,Carbon Neutral,4.779415,0.22786699999999982,Million
2043,04_CHL,Other Americas,Reference,1.197132,0.11392700000000011,Million
2043,05_PRC,China,Carbon Neutral,162.917391,5.006871000000018,Million
2043,05_PRC,China,Reference,67.861266,3.8011800000000022,Million
2043,03_CDA,Other Americas,Reference,2.675542,0.28695400000000015,Million
2043,06_HKC,Northeast Asia,Reference,0.12433,0.013955999999999996,Million
2043,06_HKC,Northeast Asia,Carbon Neutral,0.457591,0.01721900000000004,Million
2043,09_ROK,Northeast Asia,Reference,5.261934,0.4806530000000002,Million
2043,09_ROK,Northeast Asia,Carbon Neutral,14.256297,0.4476420000000001,Million
2043,08_JPN,Northeast Asia,Reference,6.91885,0.8252259999999998,Million
2043,10_MAS,Southeast Asia,Carbon Neutral,8.868625,0.6696939999999998,Million
2043,07_INA,Southeast Asia,Reference,2.195973,0.41224799999999995,Million
2043,07_INA,Southeast Asia,Carbon Neutral,14.726396,1.2973280000000003,Million
2043,08_JPN,Northeast Asia,Carbon Neutral,29.868529,1.192110999999997,Million
2044,16_RUS,Russia,Carbon Neutral,30.166884,1.5336040000000004,Million
2044,12_NZ,Oceania,Reference,0.790135,0.07951300000000006,Million
2044,13_PNG,Oceania,Carbon Neutral,0.076196,0.007571999999999995,Million
2044,13_PNG,Oceania,Reference,0.024498,0.0048909999999999995,Million
2044,14_PE,Other Americas,Carbon Neutral,2.125126,0.12409899999999974,Million
2044,14_PE,Other Americas,Reference,0.434856,0.050232,Million
2044,15_RP,Southeast Asia,Carbon Neutral,1.075478,0.09365299999999999,Million
2044,15_RP,Southeast Asia,Reference,0.208258,0.02879799999999999,Million
2044,16_RUS,Russia,Reference,3.723979,0.731055,Million
2044,21_VN,Southeast Asia,Reference,1.285131,0.18094699999999997,Million
2044,17_SIN,Southeast Asia,Reference,0.241631,0.015209,Million
2044,18_CT,Northeast Asia,Carbon Neutral,4.980003,0.16304599999999958,Million
2044,18_CT,Northeast Asia,Reference,1.716415,0.164933,Million
2044,19_THA,Southeast Asia,Carbon Neutral,10.035195,0.41976499999999994,Million
2044,19_THA,Southeast Asia,Reference,2.961508,0.3900009999999998,Million
2044,20_USA,USA,Carbon Neutral,87.107643,2.830641,Million
2044,20_USA,USA,Reference,27.885447,2.8235579999999985,Million
2044,21_VN,Southeast Asia,Carbon Neutral,3.440056,0.22558799999999968,Million
2044,12_NZ,Oceania,Carbon Neutral,2.334862,0.0795410000000003,Million
2044,17_SIN,Southeast Asia,Carbon Neutral,0.42734,0.010990999999999973,Million
2044,11_MEX,Other Americas,Reference,5.644179,0.8040460000000005,Million
2044,11_MEX,Other Americas,Carbon Neutral,20.095694,1.082485000000002,Million
2044,10_MAS,Southeast Asia,Reference,2.78592,0.40327599999999997,Million
2044,01_AUS,Oceania,Carbon Neutral,8.095688,0.3961760000000005,Million
2044,01_AUS,Oceania,Reference,2.202975,0.3079449999999999,Million
2044,02_BD,Southeast Asia,Carbon Neutral,0.157833,0.007470000000000004,Million
2044,02_BD,Southeast Asia,Reference,0.061519,0.007355,Million
2044,03_CDA,Other Americas,Carbon Neutral,9.726256,0.36348299999999867,Million
2044,04_CHL,Other Americas,Carbon Neutral,4.996706,0.21729099999999946,Million
2044,04_CHL,Other Americas,Reference,1.32358,0.1264479999999999,Million
2044,05_PRC,China,Carbon Neutral,167.534038,4.616647,Million
2044,05_PRC,China,Reference,71.714304,3.853037999999998,Million
2044,03_CDA,Other Americas,Reference,2.999457,0.32391499999999995,Million
2044,06_HKC,Northeast Asia,Reference,0.139584,0.015254000000000018,Million
2044,06_HKC,Northeast Asia,Carbon Neutral,0.473459,0.015867999999999993,Million
2044,09_ROK,Northeast Asia,Reference,5.780235,0.5183010000000001,Million
2044,09_ROK,Northeast Asia,Carbon Neutral,14.667994,0.4116970000000002,Million
2044,08_JPN,Northeast Asia,Reference,7.876267,0.9574170000000004,Million
2044,10_MAS,Southeast Asia,Carbon Neutral,9.625269,0.7566439999999997,Million
2044,07_INA,Southeast Asia,Reference,2.70349,0.507517,Million
2044,07_INA,Southeast Asia,Carbon Neutral,16.109728,1.3833320000000011,Million
2044,08_JPN,Northeast Asia,Carbon Neutral,31.024786,1.156257,Million
2045,16_RUS,Russia,Carbon Neutral,31.557955,1.3910710000000002,Million
2045,12_NZ,Oceania,Reference,0.877382,0.08724699999999996,Million
2045,13_PNG,Oceania,Carbon Neutral,0.084063,0.007866999999999999,Million
2045,13_PNG,Oceania,Reference,0.030373,0.005875000000000002,Million
2045,14_PE,Other Americas,Carbon Neutral,2.254106,0.12898000000000032,Million
2045,14_PE,Other Americas,Reference,0.493716,0.05885999999999997,Million
2045,15_RP,Southeast Asia,Carbon Neutral,1.174137,0.09865900000000005,Million
2045,15_RP,Southeast Asia,Reference,0.241107,0.03284899999999999,Million
2045,16_RUS,Russia,Reference,4.563875,0.8398960000000004,Million
2045,21_VN,Southeast Asia,Reference,1.490839,0.205708,Million
2045,17_SIN,Southeast Asia,Reference,0.257129,0.015497999999999984,Million
2045,18_CT,Northeast Asia,Carbon Neutral,5.130443,0.15043999999999969,Million
2045,18_CT,Northeast Asia,Reference,1.894248,0.1778329999999999,Million
2045,19_THA,Southeast Asia,Carbon Neutral,10.436958,0.40176300000000076,Million
2045,19_THA,Southeast Asia,Reference,3.406643,0.44513500000000006,Million
2045,20_USA,USA,Carbon Neutral,89.727565,2.6199220000000025,Million
2045,20_USA,USA,Reference,31.015403,3.129956,Million
2045,21_VN,Southeast Asia,Carbon Neutral,3.666869,0.22681300000000038,Million
2045,12_NZ,Oceania,Carbon Neutral,2.409764,0.0749019999999998,Million
2045,17_SIN,Southeast Asia,Carbon Neutral,0.437321,0.009981000000000018,Million
2045,11_MEX,Other Americas,Reference,6.503755,0.8595759999999997,Million
2045,11_MEX,Other Americas,Carbon Neutral,21.00342,0.9077259999999967,Million
2045,10_MAS,Southeast Asia,Reference,3.220762,0.4348420000000002,Million
2045,01_AUS,Oceania,Reference,2.559856,0.356881,Million
2045,02_BD,Southeast Asia,Carbon Neutral,0.164803,0.006970000000000004,Million
2045,02_BD,Southeast Asia,Reference,0.069297,0.007778,Million
2045,03_CDA,Other Americas,Carbon Neutral,10.068935,0.3426790000000004,Million
2045,03_CDA,Other Americas,Reference,3.359858,0.36040099999999997,Million
2045,04_CHL,Other Americas,Carbon Neutral,5.204485,0.20777900000000038,Million
2045,04_CHL,Other Americas,Reference,1.463565,0.13998500000000003,Million
2045,05_PRC,China,Carbon Neutral,171.795541,4.261502999999976,Million
2045,05_PRC,China,Reference,75.600571,3.8862670000000037,Million
2045,01_AUS,Oceania,Carbon Neutral,8.488231,0.39254299999999986,Million
2045,06_HKC,Northeast Asia,Reference,0.155712,0.016127999999999976,Million
2045,07_INA,Southeast Asia,Carbon Neutral,17.579173,1.4694450000000003,Million
2045,07_INA,Southeast Asia,Reference,3.323036,0.6195460000000002,Million
2045,08_JPN,Northeast Asia,Carbon Neutral,32.149837,1.1250509999999991,Million
2045,08_JPN,Northeast Asia,Reference,8.969901,1.0936339999999998,Million
2045,09_ROK,Northeast Asia,Carbon Neutral,15.046975,0.37898099999999957,Million
2045,09_ROK,Northeast Asia,Reference,6.333307,0.5530719999999993,Million
2045,10_MAS,Southeast Asia,Carbon Neutral,10.353102,0.7278330000000004,Million
2045,06_HKC,Northeast Asia,Carbon Neutral,0.488098,0.014638999999999958,Million
2046,15_RP,Southeast Asia,Reference,0.278096,0.03698900000000002,Million
2046,15_RP,Southeast Asia,Carbon Neutral,1.277537,0.10339999999999994,Million
2046,14_PE,Other Americas,Reference,0.561278,0.06756200000000007,Million
2046,12_NZ,Oceania,Reference,0.972128,0.094746,Million
2046,13_PNG,Oceania,Reference,0.037783,0.0074099999999999965,Million
2046,13_PNG,Oceania,Carbon Neutral,0.092825,0.008762000000000006,Million
2046,16_RUS,Russia,Carbon Neutral,33.135223,1.5772680000000037,Million
2046,14_PE,Other Americas,Carbon Neutral,2.38472,0.130614,Million
2046,21_VN,Southeast Asia,Reference,1.722437,0.23159799999999997,Million
2046,18_CT,Northeast Asia,Reference,2.085984,0.1917359999999999,Million
2046,17_SIN,Southeast Asia,Reference,0.273097,0.015967999999999982,Million
2046,18_CT,Northeast Asia,Carbon Neutral,5.269414,0.13897100000000062,Million
2046,19_THA,Southeast Asia,Carbon Neutral,10.822113,0.38515499999999925,Million
2046,19_THA,Southeast Asia,Reference,3.909295,0.5026520000000003,Million
2046,20_USA,USA,Carbon Neutral,92.157901,2.430335999999997,Million
2046,20_USA,USA,Reference,34.440115,3.4247119999999995,Million
2046,21_VN,Southeast Asia,Carbon Neutral,3.894403,0.2275339999999999,Million
2046,12_NZ,Oceania,Carbon Neutral,2.480601,0.07083700000000004,Million
2046,17_SIN,Southeast Asia,Carbon Neutral,0.446385,0.009063999999999961,Million
2046,11_MEX,Other Americas,Reference,7.55623,1.0524750000000003,Million
2046,16_RUS,Russia,Reference,5.644078,1.080203,Million
2046,10_MAS,Southeast Asia,Reference,3.74458,0.5238179999999999,Million
2046,01_AUS,Oceania,Carbon Neutral,8.877554,0.3893229999999992,Million
2046,01_AUS,Oceania,Reference,2.968538,0.4086820000000002,Million
2046,02_BD,Southeast Asia,Carbon Neutral,0.17123,0.006426999999999988,Million
2046,02_BD,Southeast Asia,Reference,0.077418,0.008121000000000003,Million
2046,03_CDA,Other Americas,Carbon Neutral,10.39229,0.3233549999999994,Million
2046,03_CDA,Other Americas,Reference,3.755426,0.3955679999999999,Million
2046,04_CHL,Other Americas,Carbon Neutral,5.403742,0.19925700000000024,Million
2046,04_CHL,Other Americas,Reference,1.618166,0.154601,Million
2046,05_PRC,China,Carbon Neutral,175.733822,3.9382810000000177,Million
2046,11_MEX,Other Americas,Carbon Neutral,22.066463,1.0630430000000004,Million
2046,06_HKC,Northeast Asia,Carbon Neutral,0.50162,0.013521999999999978,Million
2046,06_HKC,Northeast Asia,Reference,0.174599,0.018887000000000015,Million
2046,07_INA,Southeast Asia,Carbon Neutral,19.133946,1.5547730000000008,Million
2046,07_INA,Southeast Asia,Reference,4.072636,0.7496,Million
2046,08_JPN,Northeast Asia,Carbon Neutral,33.247631,1.0977940000000004,Million
2046,08_JPN,Northeast Asia,Reference,10.200918,1.2310169999999996,Million
2046,09_ROK,Northeast Asia,Carbon Neutral,15.396176,0.34920100000000076,Million
2046,09_ROK,Northeast Asia,Reference,6.91766,0.5843530000000001,Million
2046,10_MAS,Southeast Asia,Carbon Neutral,11.170875,0.8177730000000007,Million
2046,05_PRC,China,Reference,79.500851,3.900279999999995,Million
2047,15_RP,Southeast Asia,Reference,0.320128,0.042032000000000014,Million
2047,15_RP,Southeast Asia,Carbon Neutral,1.387951,0.11041400000000001,Million
2047,14_PE,Other Americas,Reference,0.640123,0.07884499999999994,Million
2047,12_NZ,Oceania,Reference,1.073952,0.10182400000000003,Million
2047,13_PNG,Oceania,Reference,0.047573,0.00979,Million
2047,13_PNG,Oceania,Carbon Neutral,0.103271,0.010445999999999997,Million
2047,16_RUS,Russia,Carbon Neutral,34.75037,1.6151469999999932,Million
2047,14_PE,Other Americas,Carbon Neutral,2.520896,0.13617599999999985,Million
2047,16_RUS,Russia,Reference,6.934559,1.2904809999999998,Million
2047,19_THA,Southeast Asia,Carbon Neutral,11.236668,0.414555,Million
2047,17_SIN,Southeast Asia,Reference,0.289458,0.016361000000000014,Million
2047,18_CT,Northeast Asia,Carbon Neutral,5.397946,0.12853199999999987,Million
2047,18_CT,Northeast Asia,Reference,2.288141,0.20215700000000014,Million
2047,19_THA,Southeast Asia,Reference,4.499575,0.5902799999999999,Million
2047,20_USA,USA,Carbon Neutral,94.418287,2.260386000000011,Million
2047,20_USA,USA,Reference,38.141539,3.701424000000003,Million
2047,21_VN,Southeast Asia,Carbon Neutral,4.121092,0.22668899999999992,Million
2047,21_VN,Southeast Asia,Reference,1.979906,0.25746899999999995,Million
2047,12_NZ,Oceania,Carbon Neutral,2.547817,0.06721600000000016,Million
2047,17_SIN,Southeast Asia,Carbon Neutral,0.454613,0.008228000000000013,Million
2047,11_MEX,Other Americas,Reference,8.737485,1.1812549999999993,Million
2047,11_MEX,Other Americas,Carbon Neutral,23.116996,1.0505330000000015,Million
2047,10_MAS,Southeast Asia,Reference,4.332531,0.5879510000000003,Million
2047,01_AUS,Oceania,Reference,3.430679,0.4621409999999999,Million
2047,02_BD,Southeast Asia,Carbon Neutral,0.177044,0.005814000000000014,Million
2047,02_BD,Southeast Asia,Reference,0.085759,0.008341000000000001,Million
2047,03_CDA,Other Americas,Carbon Neutral,10.697608,0.30531800000000153,Million
2047,03_CDA,Other Americas,Reference,4.183962,0.42853600000000025,Million
2047,04_CHL,Other Americas,Carbon Neutral,5.594734,0.1909919999999996,Million
2047,04_CHL,Other Americas,Reference,1.788225,0.17005899999999996,Million
2047,05_PRC,China,Carbon Neutral,179.377928,3.6441059999999936,Million
2047,05_PRC,China,Reference,83.39566,3.8948090000000093,Million
2047,01_AUS,Oceania,Carbon Neutral,9.263597,0.3860430000000008,Million
2047,06_HKC,Northeast Asia,Reference,0.194198,0.019599000000000005,Million
2047,07_INA,Southeast Asia,Carbon Neutral,20.773696,1.6397499999999994,Million
2047,07_INA,Southeast Asia,Reference,4.971522,0.8988860000000001,Million
2047,08_JPN,Northeast Asia,Carbon Neutral,34.321501,1.0738699999999994,Million
2047,08_JPN,Northeast Asia,Reference,11.566896,1.3659780000000001,Million
2047,09_ROK,Northeast Asia,Carbon Neutral,15.71827,0.3220939999999999,Million
2047,09_ROK,Northeast Asia,Reference,7.529993,0.6123330000000005,Million
2047,10_MAS,Southeast Asia,Carbon Neutral,12.018492,0.8476169999999996,Million
2047,06_HKC,Northeast Asia,Carbon Neutral,0.514124,0.01250400000000007,Million
2048,15_RP,Southeast Asia,Reference,0.366135,0.046006999999999965,Million
2048,15_RP,Southeast Asia,Carbon Neutral,1.502243,0.11429200000000006,Million
2048,14_PE,Other Americas,Reference,0.730432,0.09030899999999997,Million
2048,12_NZ,Oceania,Reference,1.182357,0.10840500000000008,Million
2048,13_PNG,Oceania,Reference,0.05807,0.010497,Million
2048,13_PNG,Oceania,Carbon Neutral,0.112927,0.009655999999999998,Million
2048,16_RUS,Russia,Carbon Neutral,36.41537,1.6650000000000063,Million
2048,14_PE,Other Americas,Carbon Neutral,2.659233,0.13833699999999993,Million
2048,21_VN,Southeast Asia,Reference,2.262638,0.282732,Million
2048,18_CT,Northeast Asia,Reference,2.500385,0.2122440000000001,Million
2048,17_SIN,Southeast Asia,Reference,0.306356,0.016898000000000024,Million
2048,18_CT,Northeast Asia,Carbon Neutral,5.516979,0.11903299999999994,Million
2048,19_THA,Southeast Asia,Carbon Neutral,11.633533,0.396865,Million
2048,19_THA,Southeast Asia,Reference,5.149047,0.6494720000000003,Million
2048,20_USA,USA,Carbon Neutral,96.527288,2.109000999999992,Million
2048,20_USA,USA,Reference,42.095883,3.954343999999999,Million
2048,21_VN,Southeast Asia,Carbon Neutral,4.345548,0.224456,Million
2048,12_NZ,Oceania,Carbon Neutral,2.611902,0.06408499999999995,Million
2048,17_SIN,Southeast Asia,Carbon Neutral,0.46208,0.007467000000000001,Million
2048,11_MEX,Other Americas,Reference,10.048086,1.3106010000000001,Million
2048,16_RUS,Russia,Reference,8.456826,1.5222669999999994,Million
2048,10_MAS,Southeast Asia,Reference,4.986163,0.653632,Million
2048,01_AUS,Oceania,Carbon Neutral,9.64643,0.38283299999999976,Million
2048,01_AUS,Oceania,Reference,3.94677,0.5160909999999999,Million
2048,02_BD,Southeast Asia,Carbon Neutral,0.182284,0.005239999999999995,Million
2048,02_BD,Southeast Asia,Reference,0.094169,0.00841,Million
2048,03_CDA,Other Americas,Carbon Neutral,10.985971,0.2883629999999986,Million
2048,04_CHL,Other Americas,Carbon Neutral,5.778188,0.18345400000000023,Million
2048,04_CHL,Other Americas,Reference,1.974803,0.18657800000000013,Million
2048,05_PRC,China,Carbon Neutral,182.754288,3.3763600000000054,Million
2048,05_PRC,China,Reference,87.265573,3.869912999999997,Million
2048,03_CDA,Other Americas,Reference,4.642392,0.4584299999999999,Million
2048,06_HKC,Northeast Asia,Reference,0.215491,0.02129299999999998,Million
2048,06_HKC,Northeast Asia,Carbon Neutral,0.525702,0.011577999999999977,Million
2048,09_ROK,Northeast Asia,Reference,8.165654,0.6356609999999998,Million
2048,09_ROK,Northeast Asia,Carbon Neutral,16.015687,0.2974169999999994,Million
2048,08_JPN,Northeast Asia,Reference,13.061283,1.4943869999999997,Million
2048,10_MAS,Southeast Asia,Carbon Neutral,12.896032,0.8775399999999998,Million
2048,07_INA,Southeast Asia,Reference,6.039302,1.06778,Million
2048,07_INA,Southeast Asia,Carbon Neutral,22.497905,1.7242089999999983,Million
2048,08_JPN,Northeast Asia,Carbon Neutral,35.374229,1.0527280000000019,Million
2048,11_MEX,Other Americas,Carbon Neutral,24.155362,1.038366,Million
2049,16_RUS,Russia,Carbon Neutral,38.142782,1.727411999999994,Million
2049,12_NZ,Oceania,Reference,1.296761,0.11440399999999995,Million
2049,13_PNG,Oceania,Carbon Neutral,0.124367,0.011440000000000006,Million
2049,13_PNG,Oceania,Reference,0.071635,0.013565000000000008,Million
2049,14_PE,Other Americas,Carbon Neutral,2.79997,0.1407370000000001,Million
2049,14_PE,Other Americas,Reference,0.83382,0.10338800000000004,Million
2049,15_RP,Southeast Asia,Carbon Neutral,1.617015,0.1147720000000001,Million
2049,15_RP,Southeast Asia,Reference,0.414732,0.048597,Million
2049,21_VN,Southeast Asia,Reference,2.569117,0.30647899999999995,Million
2049,17_SIN,Southeast Asia,Reference,0.323801,0.01744499999999999,Million
2049,18_CT,Northeast Asia,Carbon Neutral,5.627368,0.11038899999999963,Million
2049,18_CT,Northeast Asia,Reference,2.721087,0.22070199999999973,Million
2049,19_THA,Southeast Asia,Carbon Neutral,11.995587,0.36205400000000054,Million
2049,19_THA,Southeast Asia,Reference,5.824087,0.6750399999999992,Million
2049,20_USA,USA,Carbon Neutral,98.50212,1.9748320000000064,Million
2049,20_USA,USA,Reference,46.274243,4.178359999999998,Million
2049,21_VN,Southeast Asia,Carbon Neutral,4.566192,0.22064400000000006,Million
2049,12_NZ,Oceania,Carbon Neutral,2.673333,0.06143099999999979,Million
2049,17_SIN,Southeast Asia,Carbon Neutral,0.468854,0.006774000000000002,Million
2049,11_MEX,Other Americas,Reference,11.484565,1.4364790000000003,Million
2049,16_RUS,Russia,Reference,10.227703,1.7708770000000005,Million
2049,10_MAS,Southeast Asia,Reference,5.705536,0.719373,Million
2049,01_AUS,Oceania,Carbon Neutral,10.026023,0.37959299999999985,Million
2049,01_AUS,Oceania,Reference,4.515811,0.5690410000000004,Million
2049,02_BD,Southeast Asia,Carbon Neutral,0.187559,0.005275000000000002,Million
2049,02_BD,Southeast Asia,Reference,0.102497,0.008328000000000002,Million
2049,03_CDA,Other Americas,Carbon Neutral,11.258276,0.27230500000000113,Million
2049,11_MEX,Other Americas,Carbon Neutral,25.180981,1.025618999999999,Million
2049,04_CHL,Other Americas,Carbon Neutral,5.95472,0.1765319999999999,Million
2049,04_CHL,Other Americas,Reference,2.178959,0.20415599999999978,Million
2049,05_PRC,China,Carbon Neutral,185.886952,3.1326640000000054,Million
2049,03_CDA,Other Americas,Reference,5.126861,0.4844689999999998,Million
2049,06_HKC,Northeast Asia,Carbon Neutral,0.536437,0.01073500000000005,Million
2049,05_PRC,China,Reference,91.091533,3.825959999999995,Million
2049,09_ROK,Northeast Asia,Reference,8.819644,0.6539900000000003,Million
2049,09_ROK,Northeast Asia,Carbon Neutral,16.290642,0.2749549999999985,Million
2049,08_JPN,Northeast Asia,Reference,14.673119,1.6118360000000003,Million
2049,10_MAS,Southeast Asia,Carbon Neutral,13.803211,0.9071789999999993,Million
2049,07_INA,Southeast Asia,Reference,7.294812,1.2555100000000001,Million
2049,07_INA,Southeast Asia,Carbon Neutral,24.305305,1.8074000000000012,Million
2049,06_HKC,Northeast Asia,Reference,0.23778,0.022289000000000003,Million
2049,08_JPN,Northeast Asia,Carbon Neutral,36.408111,1.0338819999999984,Million
2050,12_NZ,Oceania,Carbon Neutral,2.732554,0.05922099999999997,Million
2050,12_NZ,Oceania,Reference,1.416505,0.11974399999999985,Million
2050,13_PNG,Oceania,Carbon Neutral,0.134914,0.010547,Million
2050,13_PNG,Oceania,Reference,0.085957,0.014322000000000001,Million
2050,14_PE,Other Americas,Carbon Neutral,2.948024,0.14805400000000013,Million
2050,14_PE,Other Americas,Reference,0.954421,0.12060099999999996,Million
2050,15_RP,Southeast Asia,Carbon Neutral,1.73711,0.12009499999999984,Million
2050,15_RP,Southeast Asia,Reference,0.467578,0.052846000000000004,Million
2050,20_USA,USA,Reference,50.643655,4.369412000000004,Million
2050,16_RUS,Russia,Reference,12.366393,2.1386900000000004,Million
2050,17_SIN,Southeast Asia,Carbon Neutral,0.474998,0.006143999999999983,Million
2050,17_SIN,Southeast Asia,Reference,0.341848,0.01804699999999998,Million
2050,18_CT,Northeast Asia,Carbon Neutral,5.72989,0.10252200000000045,Million
2050,18_CT,Northeast Asia,Reference,2.946033,0.2249460000000001,Million
2050,19_THA,Southeast Asia,Carbon Neutral,12.363872,0.3682850000000002,Million
2050,19_THA,Southeast Asia,Reference,6.587214,0.7631270000000008,Million
2050,20_USA,USA,Carbon Neutral,100.358564,1.8564439999999962,Million
2050,11_MEX,Other Americas,Reference,13.039841,1.5552759999999992,Million
2050,16_RUS,Russia,Carbon Neutral,40.123196,1.9804140000000032,Million
2050,11_MEX,Other Americas,Carbon Neutral,26.193434,1.0124530000000007,Million
2050,06_HKC,Northeast Asia,Carbon Neutral,0.546406,0.009968999999999895,Million
2050,10_MAS,Southeast Asia,Carbon Neutral,14.67881,0.8755990000000011,Million
2050,21_VN,Southeast Asia,Carbon Neutral,4.791121,0.22492900000000038,Million
2050,01_AUS,Oceania,Carbon Neutral,10.402289,0.3762659999999993,Million
2050,01_AUS,Oceania,Reference,5.135228,0.6194169999999994,Million
2050,02_BD,Southeast Asia,Carbon Neutral,0.192863,0.005304000000000003,Million
2050,02_BD,Southeast Asia,Reference,0.110828,0.008330999999999991,Million
2050,03_CDA,Other Americas,Carbon Neutral,11.515306,0.2570300000000003,Million
2050,03_CDA,Other Americas,Reference,5.632909,0.5060479999999998,Million
2050,04_CHL,Other Americas,Carbon Neutral,6.124881,0.17016100000000023,Million
2050,10_MAS,Southeast Asia,Reference,6.452013,0.7464769999999996,Million
2050,04_CHL,Other Americas,Reference,2.401746,0.2227870000000003,Million
2050,05_PRC,China,Reference,94.85515,3.7636169999999964,Million
2050,06_HKC,Northeast Asia,Reference,0.260846,0.02306600000000003,Million
2050,07_INA,Southeast Asia,Carbon Neutral,26.193725,1.88842,Million
2050,07_INA,Southeast Asia,Reference,8.75488,1.4600679999999997,Million
2050,08_JPN,Northeast Asia,Carbon Neutral,37.425011,1.0168999999999997,Million
2050,08_JPN,Northeast Asia,Reference,16.387101,1.7139820000000014,Million
2050,09_ROK,Northeast Asia,Carbon Neutral,16.545147,0.25450500000000176,Million
2050,09_ROK,Northeast Asia,Reference,9.486919,0.6672750000000001,Million
2050,05_PRC,China,Carbon Neutral,188.797803,2.9108509999999796,Million
2050,21_VN,Southeast Asia,Reference,2.903838,0.33472100000000005,Million
